Sample_ID,Label,Value_R,Value_C,Magnitude_0,Magnitude_1,Magnitude_2,Magnitude_3,Magnitude_4,Magnitude_5,Magnitude_6,Magnitude_7,Magnitude_8,Magnitude_9,Magnitude_10,Magnitude_11,Magnitude_12,Magnitude_13,Magnitude_14,Phase_0,Phase_1,Phase_2,Phase_3,Phase_4,Phase_5,Phase_6,Phase_7,Phase_8,Phase_9,Phase_10,Phase_11,Phase_12,Phase_13,Phase_14
1282,Parallel_RC,2400.0,68.0,1765.934,1362.73,1122.91,918.32,800.21,688.558,612.963,552.538,497.672,444.254,383.321,362.645,323.257,282.786,255.233,-43.581,-54.302,-61.622,-66.962,-69.731,-71.689,-73.199,-75.312,-76.65,-77.658,-78.3,-78.912,-79.157,-79.168,-80.567
1283,Parallel_RC,2400.0,68.0,1789.9,1424.622,1148.263,955.37,805.719,699.418,634.66,560.343,505.156,457.684,394.978,364.606,322.483,285.585,259.841,-45.751,-56.509,-62.922,-68.625,-71.41,-74.76,-76.65,-77.525,-78.236,-79.664,-80.874,-81.737,-82.191,-83.755,-83.738
1284,Parallel_RC,2400.0,68.0,1772.385,1397.42,1146.533,948.944,799.838,695.209,632.338,559.512,503.608,452.263,391.673,361.285,317.791,282.621,254.554,-45.473,-56.929,-63.326,-68.165,-72.31,-74.427,-76.221,-77.799,-78.437,-80.6,-81.638,-82.1,-82.654,-84.169,-84.54
1285,Parallel_RC,2400.0,68.0,1766.132,1379.197,1119.32,908.287,789.447,691.68,608.815,538.637,504.452,452.994,373.58,363.695,313.591,285.319,253.481,-44.166,-54.901,-61.145,-65.181,-68.784,-70.933,-73.121,-74.924,-74.906,-75.998,-77.725,-78.443,-78.292,-78.684,-79.187
1286,Parallel_RC,2400.0,68.0,1765.267,1377.272,1122.226,935.171,791.61,684.696,620.256,550.74,496.751,447.125,384.189,357.78,320.775,279.806,248.818,-44.594,-55.303,-61.356,-66.321,-70.62,-71.708,-73.931,-75.588,-76.188,-77.565,-78.468,-79.3,-79.94,-79.939,-79.735
1287,Parallel_RC,2400.0,68.0,1782.389,1370.882,1151.37,937.78,810.353,691.827,635.978,560.248,511.441,455.722,391.607,361.947,320.566,286.115,261.578,-45.398,-56.46,-63.654,-68.63,-71.294,-74.237,-76.18,-77.601,-78.204,-80.211,-80.364,-81.951,-81.248,-82.711,-83.114
1288,Parallel_RC,2400.0,68.0,1783.84,1387.948,1145.989,932.107,807.703,696.237,632.805,558.673,503.613,454.546,392.982,362.456,319.171,282.585,253.407,-44.958,-55.18,-63.464,-68.59,-71.477,-73.787,-75.714,-77.425,-78.451,-79.46,-81.347,-82.69,-82.262,-83.462,-83.999
1289,Parallel_RC,2400.0,68.0,1773.811,1391.635,1147.95,948.912,795.35,693.155,625.945,558.731,499.834,455.976,392.396,363.565,319.13,285.164,253.278,-46.25,-57.417,-64.135,-69.171,-72.202,-75.426,-77.255,-78.332,-79.15,-81.173,-82.863,-83.766,-84.347,-84.776,-84.785
1290,Parallel_RC,2400.0,68.0,1753.825,1374.625,1121.58,930.61,799.86,687.22,611.925,551.155,494.771,444.854,381.96,355.488,320.593,278.173,249.981,-44.191,-54.409,-61.191,-66.991,-70.31,-71.694,-73.936,-75.716,-76.134,-77.884,-79.128,-79.884,-79.7,-79.357,-81.201
1291,Parallel_RC,2400.0,68.0,1793.376,1386.5,1142.248,946.777,799.339,696.735,629.934,558.976,504.359,456.65,391.525,362.86,320.292,283.235,254.301,-45.235,-56.153,-63.19,-68.54,-71.339,-74.84,-75.673,-77.532,-78.534,-79.809,-80.867,-81.81,-82.123,-83.709,-84.9
1292,Parallel_RC,2400.0,68.0,1814.591,1499.397,1203.838,897.573,747.429,708.843,726.846,499.607,564.82,424.755,382.23,447.59,441.6,250.74,271.164,-49.488,-57.402,-74.676,-69.84,-77.881,-86.997,-95.787,-91.162,-87.369,-94.938,-103.218,-106.581,-105.647,-101.331,-106.327
1293,Parallel_RC,2400.0,68.0,1793.56,1520.223,1199.151,900.422,733.67,700.352,712.156,503.408,567.518,415.592,370.422,434.95,430.551,251.26,278.606,-50.38,-57.427,-75.527,-68.51,-77.722,-87.948,-96.297,-89.84,-85.909,-95.985,-102.572,-105.502,-103.882,-103.785,-108.486
1294,Parallel_RC,2400.0,68.0,1784.489,1364.345,1113.869,936.598,781.533,686.325,617.997,536.393,494.419,446.117,379.13,348.968,318.43,273.48,253.195,-44.215,-55.365,-60.473,-66.402,-69.303,-72.459,-74.96,-75.742,-77.54,-76.132,-77.497,-78.337,-81.44,-77.996,-82.108
1295,Parallel_RC,2400.0,68.0,1741.793,1417.662,1122.342,922.73,793.301,693.483,612.679,546.526,499.643,442.34,385.966,358.221,323.232,279.994,252.51,-43.451,-53.985,-60.427,-64.951,-68.542,-71.135,-72.845,-74.956,-75.71,-75.176,-77.783,-77.394,-77.154,-76.677,-76.664
1296,Parallel_RC,2400.0,68.0,1772.236,1376.736,1125.185,928.293,791.758,687.625,615.338,548.387,492.406,444.957,384.667,356.53,316.279,277.963,248.14,-44.833,-55.719,-62.281,-66.775,-70.81,-72.397,-74.928,-76.537,-77.601,-78.86,-79.931,-80.313,-81.76,-81.358,-82.268
1297,Parallel_RC,2400.0,68.0,1784.758,1402.175,1149.58,943.813,803.442,698.573,633.493,561.794,506.43,455.781,394.464,365.946,321.249,285.846,256.915,-45.249,-56.817,-63.15,-67.781,-71.585,-74.217,-75.697,-77.433,-78.223,-79.745,-81.64,-81.468,-81.725,-83.707,-83.337
1298,Parallel_RC,2400.0,68.0,1765.183,1378.819,1121.684,933.412,793.835,689.502,614.752,553.0,496.82,449.462,386.333,359.38,321.304,281.372,251.387,-44.707,-55.459,-61.251,-65.88,-69.858,-71.614,-73.913,-75.153,-76.54,-77.363,-78.744,-79.176,-78.944,-79.966,-79.537
1299,Parallel_RC,2400.0,68.0,1727.826,1321.366,1154.623,1036.172,794.682,698.453,584.238,653.88,465.82,520.755,380.834,398.125,293.871,323.772,266.998,-53.217,-58.236,-68.13,-76.215,-85.853,-78.9,-83.6,-84.743,-92.562,-101.776,-99.419,-102.18,-112.37,-120.103,-124.44
1300,Parallel_RC,2400.0,68.0,1790.26,1316.69,1142.122,1006.279,818.128,679.937,581.11,642.979,479.511,510.231,391.843,386.176,306.3,340.555,259.423,-52.485,-59.747,-69.637,-76.93,-85.574,-78.178,-84.562,-86.367,-92.943,-103.702,-98.76,-100.606,-113.35,-120.93,-126.795
1301,Parallel_RC,3600.0,100.0,1459.303,1006.382,779.816,628.12,536.328,476.98,435.99,381.52,339.45,289.346,276.732,260.809,221.484,190.91,170.465,-64.927,-68.639,-72.131,-75.147,-76.531,-75.994,-74.909,-78.586,-79.138,-81.482,-81.965,-79.994,-80.516,-81.715,-78.259
1302,Parallel_RC,3600.0,100.0,1458.811,1034.531,792.68,619.786,538.66,478.669,434.133,384.187,342.473,291.88,281.701,260.714,222.331,191.1,170.993,-64.974,-69.155,-72.293,-74.632,-75.522,-76.758,-75.325,-79.17,-79.541,-81.909,-81.973,-80.14,-80.745,-82.61,-78.179
1303,Parallel_RC,3600.0,100.0,1454.671,1036.43,790.786,621.43,537.785,478.256,434.188,386.29,345.515,293.561,278.994,261.754,224.65,195.708,172.418,-65.221,-69.433,-72.433,-75.84,-76.267,-77.206,-75.822,-79.364,-79.566,-82.555,-82.265,-80.463,-81.323,-83.315,-80.272
1304,Parallel_RC,3600.0,100.0,1487.293,1018.233,791.258,620.636,541.819,485.462,430.579,374.684,358.294,294.36,271.192,266.639,218.714,194.971,172.204,-63.763,-67.81,-71.2,-72.279,-72.556,-74.268,-72.737,-77.259,-75.644,-77.631,-77.581,-76.822,-75.249,-76.499,-72.201
1305,Parallel_RC,3600.0,100.0,1455.52,1035.898,794.44,602.89,536.793,475.346,438.906,371.486,351.955,290.676,284.608,258.21,225.631,195.88,176.353,-63.419,-66.858,-70.53,-72.268,-73.199,-74.522,-73.66,-76.437,-76.406,-77.124,-78.601,-74.993,-75.104,-74.571,-70.158
1306,Parallel_RC,3600.0,100.0,1467.476,1014.3,812.955,634.626,540.888,484.348,447.696,392.88,350.308,297.433,286.714,264.99,225.1,195.88,176.202,-65.87,-70.201,-74.445,-77.363,-77.317,-79.651,-77.615,-81.234,-81.394,-84.582,-85.56,-83.948,-84.545,-86.59,-82.267
1307,Parallel_RC,3600.0,100.0,1481.554,1010.168,806.932,633.457,546.129,482.614,446.997,389.4,349.447,297.857,287.476,261.563,224.318,192.747,177.709,-66.486,-69.895,-73.786,-75.838,-77.797,-79.303,-77.822,-81.572,-82.274,-84.491,-84.706,-84.308,-84.449,-86.839,-82.38
1308,Parallel_RC,3600.0,100.0,1352.822,1131.474,786.989,655.817,486.741,452.195,472.787,375.476,419.949,256.405,273.337,335.942,303.849,177.54,189.496,-69.699,-78.4,-88.541,-78.176,-83.2,-92.596,-99.566,-98.4,-94.59,-103.897,-107.796,-106.995,-112.38,-114.469,-117.87
1309,Parallel_RC,3600.0,100.0,1383.386,1107.944,794.65,656.327,494.577,453.784,477.805,378.138,426.368,254.933,274.174,337.712,304.957,177.15,191.265,-69.264,-77.625,-87.676,-79.199,-82.865,-91.734,-98.776,-99.152,-95.278,-103.229,-107.17,-105.983,-111.311,-115.146,-117.689
1310,Parallel_RC,3600.0,100.0,1486.747,1017.182,812.47,649.287,544.235,479.101,443.85,393.128,348.967,296.202,286.302,264.541,224.18,192.711,176.145,-66.81,-69.997,-74.618,-76.635,-78.62,-80.434,-79.256,-82.542,-82.882,-86.432,-87.344,-85.803,-86.716,-88.89,-84.328
1311,Parallel_RC,3600.0,100.0,1455.238,1021.63,795.741,618.908,537.272,476.223,432.73,384.889,342.483,291.876,278.474,262.161,222.185,191.863,173.307,-65.313,-69.812,-72.31,-74.36,-76.43,-76.976,-75.37,-79.72,-79.8,-82.269,-81.894,-80.485,-81.1,-82.681,-78.157
1312,Parallel_RC,3600.0,100.0,1462.402,1025.368,795.85,627.638,536.561,475.991,435.359,386.588,342.666,294.3,278.454,262.92,225.465,196.212,176.699,-64.981,-68.16,-72.184,-75.81,-76.416,-76.453,-75.45,-78.512,-79.514,-81.39,-81.814,-80.234,-80.854,-81.732,-77.413
1313,Parallel_RC,3600.0,100.0,1475.58,1022.967,800.448,632.827,539.806,480.791,440.632,390.179,344.93,297.134,285.479,261.654,223.865,192.658,176.64,-66.11,-71.5,-74.695,-77.883,-78.841,-79.839,-78.533,-82.213,-82.816,-85.61,-85.965,-85.8,-85.872,-88.881,-84.817
1314,Parallel_RC,3600.0,100.0,1470.113,1037.451,812.267,644.8,544.692,485.473,450.271,391.548,350.973,298.787,289.224,264.791,225.288,195.15,177.651,-66.492,-71.248,-74.738,-76.749,-78.427,-79.363,-77.898,-81.826,-81.906,-84.525,-85.19,-83.809,-84.918,-87.171,-82.319
1315,Parallel_RC,3600.0,100.0,1484.999,1009.187,810.919,631.757,543.86,485.14,446.679,392.834,349.59,297.227,287.358,264.341,225.832,194.903,180.474,-66.649,-70.591,-74.571,-76.719,-78.444,-80.214,-78.955,-82.705,-82.86,-85.542,-86.687,-85.379,-86.238,-88.98,-84.288
1316,Parallel_RC,3600.0,100.0,1476.123,1030.48,800.869,637.676,540.904,481.293,445.176,388.27,346.714,295.109,285.511,262.943,223.33,194.634,174.324,-66.1,-71.348,-74.853,-77.58,-78.816,-80.11,-78.492,-82.502,-83.77,-85.669,-85.648,-84.947,-85.487,-89.228,-85.4
1317,Parallel_RC,3600.0,100.0,1494.193,926.306,801.982,658.785,509.404,544.857,424.522,439.532,302.53,289.852,327.347,230.803,241.595,193.143,218.386,-78.62,-79.227,-86.56,-94.51,-90.309,-93.138,-83.761,-87.346,-109.364,-109.938,-103.97,-109.615,-110.853,-118.294,-120.942
1318,Parallel_RC,3600.0,100.0,1473.186,1031.884,805.57,622.378,544.404,476.855,447.531,390.393,353.324,299.501,286.556,259.411,227.103,195.429,176.72,-66.561,-69.523,-74.42,-76.749,-78.491,-79.447,-78.593,-82.351,-82.121,-85.472,-83.925,-83.855,-83.169,-86.253,-83.145
1319,Parallel_RC,3600.0,100.0,1453.158,1014.971,789.455,612.434,540.84,475.377,437.885,380.685,345.431,293.588,278.822,261.721,225.492,192.97,175.67,-64.35,-67.34,-71.493,-74.115,-74.779,-75.708,-74.644,-77.882,-77.781,-79.378,-80.8,-77.703,-77.93,-78.878,-74.496
1320,Parallel_RC,3600.0,100.0,1464.13,1013.849,814.887,636.781,539.806,485.362,446.475,390.94,350.165,299.254,287.899,263.364,223.88,196.861,175.407,-65.827,-70.611,-74.363,-77.28,-77.889,-79.333,-77.701,-82.25,-82.14,-84.455,-84.758,-83.48,-84.239,-86.876,-82.25
1321,Parallel_RC,3600.0,100.0,1470.568,1018.541,811.96,634.26,537.63,481.736,447.471,391.756,349.83,295.506,288.348,264.448,224.9,193.291,177.119,-66.99,-71.542,-74.815,-76.826,-78.836,-80.426,-79.39,-82.972,-82.996,-85.552,-86.511,-85.143,-86.78,-88.645,-84.364
1322,Parallel_RC,3600.0,100.0,1466.442,1027.804,800.987,619.801,538.366,483.723,435.419,386.367,344.329,294.317,280.19,263.361,222.669,192.231,172.987,-64.802,-70.551,-72.41,-75.504,-76.955,-76.752,-75.37,-78.943,-80.239,-81.842,-82.891,-80.841,-81.649,-83.356,-78.451
1323,Parallel_RC,3600.0,100.0,1469.486,1014.85,797.557,623.573,535.922,480.972,433.883,386.394,344.409,295.525,281.742,262.58,223.737,194.566,174.194,-64.847,-69.788,-72.564,-74.586,-76.248,-76.701,-75.149,-79.34,-79.453,-81.919,-81.679,-80.13,-80.482,-81.669,-78.581
1324,Parallel_RC,3600.0,100.0,1477.776,1028.524,816.225,643.445,542.844,482.254,447.498,393.69,351.236,297.892,289.18,266.895,227.659,196.708,179.978,-66.975,-69.419,-74.203,-76.84,-78.757,-79.13,-78.103,-81.679,-81.876,-84.445,-85.255,-83.866,-84.835,-86.776,-82.572
1325,Parallel_RC,3600.0,100.0,1473.39,1028.486,792.994,629.452,536.384,480.394,436.668,385.433,346.715,295.814,280.25,263.195,224.49,195.5,174.485,-64.851,-68.253,-72.26,-74.168,-76.632,-76.128,-75.456,-79.15,-79.407,-81.884,-81.767,-79.764,-80.554,-82.425,-77.805
1326,Parallel_RC,3600.0,100.0,1448.896,1029.108,790.289,631.784,537.107,482.278,433.174,386.134,344.27,296.423,277.83,260.198,225.532,194.73,177.284,-64.244,-68.967,-71.61,-73.97,-75.256,-75.556,-73.644,-77.285,-78.217,-80.404,-80.21,-78.359,-78.327,-79.177,-75.908
1327,Parallel_RC,3600.0,100.0,1459.18,1019.917,799.98,626.598,538.232,478.505,445.455,392.2,346.283,296.646,284.32,262.429,221.21,195.351,175.504,-65.927,-69.289,-74.91,-76.958,-79.79,-79.569,-78.914,-82.463,-83.149,-85.569,-86.493,-84.622,-85.786,-88.513,-84.336
1328,Parallel_RC,3600.0,100.0,1450.379,1031.481,797.295,613.444,532.82,475.81,434.423,382.597,343.104,291.683,277.605,257.768,224.285,189.604,174.199,-64.768,-68.235,-71.857,-74.853,-76.341,-77.99,-75.537,-79.102,-79.878,-82.495,-82.262,-79.993,-81.183,-82.532,-78.775
1329,Parallel_RC,3600.0,100.0,1468.968,1010.136,811.857,632.897,540.867,481.914,444.676,392.388,351.9,297.113,287.39,264.966,222.4,193.299,173.757,-66.41,-70.87,-74.444,-77.372,-77.596,-79.292,-77.394,-81.408,-82.384,-84.76,-84.955,-84.2,-84.588,-86.383,-82.791
1330,Parallel_RC,3600.0,100.0,1366.351,1059.206,798.826,561.892,534.463,520.959,467.318,375.306,395.127,367.164,267.477,328.564,206.765,244.274,188.827,-71.262,-81.324,-76.198,-89.39,-94.3,-100.443,-97.782,-102.137,-107.582,-96.642,-115.31,-121.462,-124.472,-135.222,-135.614
1331,Parallel_RC,3600.0,100.0,1360.74,1088.632,787.316,534.642,504.655,484.64,485.187,346.744,378.287,329.32,282.637,292.604,233.859,277.603,158.771,-73.643,-83.37,-73.792,-90.508,-95.861,-100.585,-94.282,-104.56,-102.956,-96.203,-120.311,-123.792,-123.965,-138.448,-137.284
1332,Parallel_RC,3600.0,100.0,1479.11,1003.732,764.54,604.124,555.907,456.117,411.948,362.958,365.42,274.339,302.763,249.754,245.545,216.656,161.907,-72.927,-78.492,-85.652,-88.768,-98.105,-98.182,-105.297,-111.157,-116.292,-122.883,-124.422,-123.554,-137.915,-146.96,-154.136
1333,Parallel_RC,3600.0,100.0,1499.714,1003.545,761.75,593.769,564.607,447.969,413.282,361.317,372.661,274.113,304.995,243.702,251.996,222.495,163.469,-72.51,-79.619,-86.637,-89.7,-97.529,-98.539,-106.459,-112.311,-115.943,-124.295,-123.178,-123.195,-137.445,-145.359,-156.86
1334,Parallel_RC,3600.0,100.0,1452.34,1034.824,808.556,644.551,543.337,474.614,440.9,378.465,351.85,301.317,286.636,260.743,226.876,187.381,173.264,-66.283,-70.203,-72.496,-74.984,-76.535,-77.329,-74.211,-78.441,-79.29,-81.38,-80.767,-81.35,-82.322,-81.531,-78.981
1335,Parallel_RC,3600.0,100.0,1469.746,1006.641,814.338,628.415,540.452,482.869,444.967,391.836,350.892,296.709,287.164,263.397,223.796,194.855,177.724,-66.204,-70.612,-74.906,-77.859,-78.488,-80.19,-78.967,-82.444,-82.846,-85.759,-86.629,-85.426,-86.1,-89.24,-84.994
1336,Parallel_RC,3600.0,100.0,1482.117,1023.257,813.146,639.809,536.821,484.266,446.505,391.815,351.879,297.562,288.661,266.636,224.266,192.607,177.197,-66.456,-71.144,-73.915,-76.88,-77.955,-79.495,-78.49,-81.478,-81.928,-84.448,-84.739,-84.148,-83.78,-86.567,-82.544
1337,Parallel_RC,3600.0,100.0,1457.276,1038.124,798.242,629.91,540.96,481.396,438.263,384.678,344.157,293.505,281.25,260.404,224.667,191.893,168.715,-64.489,-69.635,-72.327,-74.472,-75.995,-76.332,-75.88,-78.694,-79.529,-81.963,-81.508,-79.916,-80.278,-82.425,-77.727
1338,Parallel_RC,3600.0,100.0,1452.295,1008.504,788.19,631.483,539.233,478.658,432.443,385.144,342.947,294.453,281.22,264.8,223.751,193.436,172.505,-65.234,-68.882,-72.293,-75.331,-76.538,-76.764,-75.401,-79.186,-79.625,-82.299,-82.704,-80.395,-81.961,-82.605,-79.355
1339,Parallel_RC,3600.0,100.0,1465.643,1010.472,800.584,634.726,541.138,482.282,440.547,389.682,345.884,296.977,286.4,263.2,224.956,193.299,175.852,-66.653,-69.965,-74.407,-77.5,-78.484,-79.391,-78.411,-82.405,-82.998,-85.892,-86.289,-84.922,-86.117,-88.23,-84.786
1340,Parallel_RC,3600.0,100.0,1443.584,1022.998,789.684,622.723,537.991,475.918,434.615,383.103,341.974,291.658,276.687,258.835,223.258,188.823,171.375,-64.449,-69.651,-71.984,-74.454,-76.557,-76.636,-75.544,-79.51,-79.624,-81.912,-81.836,-80.434,-80.971,-82.124,-78.769
1341,Parallel_RC,3600.0,100.0,1381.278,1038.6,836.487,575.165,507.89,513.523,507.26,351.774,396.329,333.116,268.455,302.754,218.557,222.267,190.313,-71.15,-80.13,-76.381,-83.648,-88.494,-93.307,-97.57,-97.505,-99.273,-95.917,-114.54,-118.694,-116.985,-125.743,-127.648
1342,Parallel_RC,3600.0,100.0,1466.444,1009.793,792.1,626.663,536.23,477.269,435.113,385.238,341.237,289.59,279.88,259.4,224.281,192.973,170.733,-64.88,-69.298,-72.219,-74.249,-75.941,-76.535,-75.577,-79.193,-79.692,-81.588,-82.228,-80.437,-81.27,-81.891,-77.292
1343,Parallel_RC,3600.0,100.0,1475.125,1023.639,816.141,634.33,537.244,485.414,447.654,391.771,350.997,296.8,288.41,266.807,226.562,195.112,179.576,-66.789,-71.429,-74.32,-76.158,-78.198,-79.416,-77.868,-81.735,-81.86,-84.702,-85.3,-83.969,-84.131,-87.39,-82.356
1344,Parallel_RC,3600.0,100.0,1469.561,1017.704,808.719,625.423,545.111,481.511,447.63,389.906,348.422,296.582,285.901,263.271,223.584,196.84,175.103,-66.42,-69.38,-74.621,-76.576,-77.898,-78.943,-77.67,-81.636,-82.318,-83.995,-85.46,-83.606,-83.877,-86.317,-82.675
1345,Parallel_RC,3600.0,100.0,1524.588,1112.878,769.213,595.784,539.287,501.505,452.439,373.278,372.882,334.615,270.678,313.759,215.842,231.598,180.318,-70.49,-74.72,-77.259,-87.381,-91.48,-96.615,-90.454,-99.464,-99.415,-97.58,-105.826,-113.267,-109.338,-119.339,-120.576
1346,Parallel_RC,3600.0,100.0,1343.35,991.696,805.718,670.454,550.97,473.275,455.854,458.624,300.365,307.354,332.32,242.108,274.71,177.246,198.31,-70.923,-73.228,-81.247,-86.106,-93.921,-90.642,-86.961,-88.295,-101.762,-105.967,-108.32,-100.828,-103.372,-109.684,-110.433
1347,Parallel_RC,3600.0,100.0,1347.623,993.857,807.559,672.113,550.399,472.265,456.828,459.618,299.8,306.822,332.114,242.27,273.738,177.639,198.636,-70.923,-73.262,-81.171,-86.47,-94.15,-90.648,-87.16,-88.296,-101.791,-105.926,-107.933,-100.945,-103.503,-109.609,-110.306
1348,Parallel_RC,3600.0,100.0,1492.203,1027.316,784.53,603.506,547.94,460.343,421.377,371.852,353.195,277.161,290.464,255.842,232.64,200.143,158.592,-64.586,-69.629,-72.96,-73.259,-76.195,-75.515,-76.934,-80.199,-81.16,-83.925,-80.951,-78.0,-83.413,-85.147,-80.185
1349,Parallel_RC,3600.0,100.0,1469.649,1004.3,792.749,619.363,539.162,479.371,438.507,385.175,344.195,294.825,281.72,262.648,223.346,193.266,175.549,-64.853,-69.143,-72.5,-74.365,-75.942,-76.747,-75.731,-79.283,-79.638,-82.126,-82.315,-80.868,-81.47,-82.524,-79.171
1350,Parallel_RC,3600.0,100.0,1471.824,1040.884,798.777,636.683,536.648,481.186,442.487,389.984,345.386,297.754,284.383,262.297,221.392,191.748,176.347,-65.978,-70.326,-74.367,-76.801,-78.97,-79.894,-78.373,-82.336,-83.161,-85.451,-85.666,-84.97,-86.129,-87.705,-84.785
1351,Parallel_RC,3600.0,100.0,1513.396,1110.417,725.126,607.744,552.761,533.193,408.103,461.28,302.773,337.72,381.98,222.646,231.534,205.227,194.228,-63.29,-67.153,-75.659,-86.892,-89.69,-92.79,-88.254,-96.276,-103.9,-105.814,-110.307,-107.417,-113.732,-114.471,-109.819
1352,Parallel_RC,3600.0,100.0,1479.8,1008.397,865.69,598.34,517.962,516.534,523.414,342.264,388.357,312.144,290.43,294.16,210.328,228.633,202.767,-67.382,-77.132,-80.956,-81.934,-87.685,-92.97,-99.906,-98.894,-98.875,-97.868,-119.8,-125.524,-118.921,-128.89,-133.329
1353,Parallel_RC,3600.0,100.0,1459.86,926.194,944.67,547.15,455.763,450.361,538.133,332.694,328.2,330.787,284.406,350.94,197.994,238.605,143.931,-63.198,-77.698,-79.65,-78.166,-87.159,-91.708,-92.12,-107.513,-102.852,-108.21,-107.813,-121.56,-132.488,-143.616,-133.959
1354,Parallel_RC,3600.0,100.0,1421.78,961.996,835.187,574.479,490.19,436.309,410.22,412.53,331.49,336.516,234.655,259.936,262.519,237.201,180.833,-69.566,-82.2,-83.29,-91.247,-100.644,-104.861,-97.706,-116.427,-122.972,-123.455,-124.194,-119.181,-142.585,-146.424,-162.82
1355,Parallel_RC,3600.0,100.0,1394.593,982.79,817.51,574.702,496.252,442.334,403.196,420.353,337.193,340.89,232.544,254.911,266.637,239.207,183.836,-70.809,-83.11,-82.465,-92.587,-101.768,-105.875,-98.453,-115.894,-123.465,-122.463,-125.184,-119.33,-141.943,-145.477,-162.429
1356,Parallel_RC,3600.0,100.0,1479.682,1006.349,776.546,623.686,524.518,480.852,439.798,377.937,344.388,292.424,276.852,257.28,225.175,189.165,176.369,-64.204,-70.703,-72.427,-74.38,-76.382,-77.651,-76.136,-79.958,-81.103,-81.368,-81.532,-80.668,-82.98,-82.338,-80.747
1357,Parallel_RC,3600.0,100.0,1506.373,1124.774,809.12,624.562,603.824,601.436,375.61,430.614,291.137,306.974,339.395,236.403,246.611,214.483,195.198,-72.151,-75.101,-73.162,-79.768,-86.216,-98.152,-87.984,-103.29,-98.829,-102.891,-110.486,-107.502,-109.306,-115.28,-106.386
1358,Parallel_RC,3600.0,100.0,1492.359,1108.565,800.679,634.236,603.57,586.74,380.154,421.556,296.94,311.241,338.311,241.691,250.176,219.89,194.53,-70.38,-73.578,-74.698,-80.891,-87.808,-98.601,-86.832,-102.316,-97.896,-101.613,-109.34,-108.165,-107.877,-116.153,-104.405
1359,Parallel_RC,3600.0,100.0,1489.73,1000.62,794.95,644.154,536.543,481.683,441.21,384.502,340.899,303.578,290.73,267.697,224.2,195.471,180.334,-65.115,-70.902,-73.523,-75.508,-77.322,-80.21,-78.849,-80.795,-82.35,-84.192,-84.593,-83.431,-82.985,-88.894,-82.88
1360,Parallel_RC,3600.0,100.0,1680.733,954.15,792.685,613.828,591.271,435.108,438.274,411.15,368.218,311.554,290.304,281.517,217.351,226.196,176.224,-69.967,-81.2,-86.21,-83.384,-86.386,-82.453,-88.984,-91.127,-92.946,-104.177,-95.193,-92.202,-109.733,-118.222,-113.621
1361,Parallel_RC,3600.0,100.0,1478.318,1044.508,799.788,629.873,539.885,480.127,441.882,390.753,344.604,293.863,281.879,262.279,223.289,192.494,178.521,-65.865,-70.906,-74.211,-77.975,-77.747,-79.199,-79.43,-82.404,-82.722,-85.844,-85.995,-85.239,-85.8,-88.85,-85.361
1362,Parallel_RC,3600.0,100.0,1460.917,1019.807,797.63,614.984,539.22,476.403,431.868,383.899,341.258,293.763,277.394,258.746,221.735,190.339,171.967,-65.16,-70.48,-72.286,-75.151,-76.659,-76.521,-75.453,-79.114,-80.23,-81.804,-81.999,-80.496,-81.122,-82.708,-78.565
1363,Parallel_RC,3600.0,100.0,1467.119,1019.235,811.553,631.727,541.642,483.521,446.978,389.168,346.326,298.69,286.443,263.336,224.548,194.596,180.37,-66.577,-70.73,-75.145,-76.813,-79.58,-79.957,-79.87,-82.891,-82.963,-85.425,-87.167,-85.411,-85.546,-89.136,-84.277
