Index,Magnitude,Phase,AccMagnitude,AccPhase,Label,Value_R,Value_C
4,3008.444,0.775,3073.456,0.153,Resistor,3000.0,0.0
5,3027.481,0.46,3072.7,0.76,Resistor,3000.0,0.0
6,3021.749,0.653,3084.766,0.61,Resistor,3000.0,0.0
7,3026.829,0.91,3071.471,0.5,Resistor,3000.0,0.0
8,3037.225,0.973,3073.143,0.66,Resistor,3000.0,0.0
9,3039.62,1.6,3056.221,0.183,Resistor,3000.0,0.0
10,3034.928,1.95,3061.921,0.244,Resistor,3000.0,0.0
11,3024.761,0.946,3071.28,0.133,Resistor,3000.0,0.0
12,3032.296,1.364,3061.3,0.46,Resistor,3000.0,0.0
13,3023.997,1.242,3088.397,0.78,Resistor,3000.0,0.0
14,3041.593,1.685,3052.51,0.114,Resistor,3000.0,0.0
0,3077.429,0.9,3066.32,0.148,Resistor,3000.0,0.0
1,3098.223,0.543,3056.312,0.606,Resistor,3000.0,0.0
2,3060.636,0.275,3066.968,0.216,Resistor,3000.0,0.0
3,3082.281,0.56,3077.422,0.27,Resistor,3000.0,0.0
4,3078.887,0.489,3073.461,0.153,Resistor,3000.0,0.0
5,3056.255,0.228,3072.683,0.76,Resistor,3000.0,0.0
6,3085.134,0.206,3084.766,0.61,Resistor,3000.0,0.0
7,3074.518,0.223,3071.474,0.51,Resistor,3000.0,0.0
8,3059.879,0.224,3073.13,0.66,Resistor,3000.0,0.0
9,3047.85,0.308,3056.213,0.183,Resistor,3000.0,0.0
10,3059.57,0.474,3061.919,0.245,Resistor,3000.0,0.0
11,3068.829,0.23,3071.278,0.133,Resistor,3000.0,0.0
12,3081.653,0.471,3061.321,0.46,Resistor,3000.0,0.0
